,year_drafted,round,pick_overall,player,school_name,g,mp,fg,fga,fg2,fg2a,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,obpm,dbpm,bpm,ts_pct,efg_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,ows,dws,ws,pprod,allStar,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
181,2008,2,51,Shan Foster,Vanderbilt,33.0,997.5,174.75,370.75,83.0,152.75,91.75,218.0,61.5,77.75,35.25,94.25,129.5,55.25,27.25,8.75,49.75,52.25,502.75,21.2,4.1,2.9,7.4,0.6134999999999999,0.5917500000000001,6.0,14.8,8.325,11.1,1.9,0.875,10.875,22.749999999999996,114.1,97.9,3.325,0.9750000000000001,4.3,425.0,0.0,15.254411764705882,0.466005349611717,0.525953220036724,0.41855842378704455,0.794025732196273,3.896078431372549,1.6720588235294116,0.8151960784313725,0.263235294117647
182,2008,2,52,Darnell Jackson,Kansas,31.25,518.25,77.75,134.0,77.25,132.5,0.5,1.5,56.0,81.75,53.0,100.0,153.0,16.75,16.0,11.5,31.25,55.25,212.0,21.2,4.1,2.9,7.4,0.5922499999999999,0.55825,6.0,14.8,15.075,5.949999999999999,1.9,1.575,16.325,19.325,114.1,97.9,1.4000000000000001,1.55,2.9749999999999996,425.0,0.0,6.233967391304348,0.5575006722447708,0.5591469660258961,0.08333333331944444,0.6751755038492997,4.572544813119756,0.4724828375286041,0.4819841723874904,0.320766590389016
183,2008,2,54,Maarty Leunen,Oregon,31.75,885.25,104.5,207.75,71.75,125.25,32.75,82.5,73.0,94.25,58.25,167.5,225.75,57.0,30.25,12.5,40.5,62.0,314.75,21.2,4.1,2.9,7.4,0.61125,0.57,6.0,14.8,15.375,11.425,1.9,1.0,13.975,16.7,114.1,97.9,2.2,1.7,3.9000000000000004,425.0,0.0,9.68699268825277,0.4982205987611377,0.5885774218154081,0.3655394886576083,0.7654814668805393,6.950643435774484,1.735641387355097,0.9235596483580354,0.3775436222512836
184,2008,2,55,Mike Taylor,Iowa State,31.0,1086.0,165.0,439.0,88.0,225.0,77.0,214.0,88.0,129.0,22.0,104.0,126.0,140.0,35.0,3.0,168.0,89.0,495.0,21.2,4.1,2.9,7.4,0.495,0.464,6.0,14.8,11.0,12.7,1.9,1.8,25.1,22.9,114.1,97.9,0.9,1.6,2.5,425.0,0.0,15.96774193548387,0.37585421412300685,0.39111111111111113,0.3598130841104682,0.6821705426303708,4.064516129032258,4.516129032258065,1.1290322580645162,0.0967741935483871
185,2008,2,56,Sasha Kaun,Kansas,33.75,556.0,82.75,145.75,82.75,145.75,0.0,0.0,42.0,82.0,52.25,79.25,131.5,11.0,12.5,37.5,26.75,76.0,207.5,21.2,4.1,2.9,7.4,0.54925,0.56175,6.0,14.8,12.825,5.775,1.9,3.975,14.475000000000001,19.45,114.1,97.9,0.9500000000000001,2.0,2.95,425.0,0.0,5.939598364598365,0.561828777905585,0.561828777905585,0.0,0.47735116479016304,3.829166666666667,0.3151154401154401,0.35610569985569984,1.079241822991823
186,2008,2,57,James Gist,Maryland,32.5,810.5,134.0,264.75,126.25,241.25,7.75,23.5,77.75,111.75,59.25,136.5,195.75,35.5,30.5,57.75,59.0,79.75,353.5,21.2,4.1,2.9,7.4,0.5495,0.514,6.0,14.8,12.475000000000001,8.125,1.9,4.500000000000001,15.8,20.775,114.1,97.9,1.5,2.1999999999999997,3.725,425.0,0.0,10.773110013800242,0.5036039391285394,0.5172768830807829,0.18460764586905842,0.6846179092355198,5.973328966850669,1.0818216857857512,0.9359029993962393,1.7611825980392157
187,2008,2,58,Joe Crawford,Kentucky,31.75,803.25,128.0,292.25,81.5,159.25,46.5,133.0,57.0,81.25,37.5,69.0,106.5,47.75,15.25,6.5,49.5,59.5,359.5,21.2,4.1,2.9,7.4,0.5237499999999999,0.49874999999999997,6.0,14.8,9.125,10.65,1.9,0.8250000000000001,13.125,23.275,114.1,97.9,1.4500000000000002,0.8250000000000001,2.275,425.0,0.0,11.320071355154965,0.42116351446698264,0.49602094886537607,0.3352516084215448,0.6734432234321596,3.3360491777356103,1.4896455961416823,0.4745206752055661,0.2013855945604048
188,2008,2,59,Deron Washington,Virginia Tech,32.0,936.25,125.75,269.0,113.75,228.25,12.0,40.75,88.5,143.75,60.25,112.0,172.25,48.25,37.75,28.75,55.75,99.5,352.0,21.2,4.1,2.9,7.4,0.52225,0.49225,6.0,14.8,10.85,11.149999999999999,1.9,2.1,14.4,22.125,114.1,97.9,1.1,2.25,3.3499999999999996,425.0,0.0,10.875241475900705,0.4718062952100005,0.5000177127836702,0.3613949483004722,0.6049099019518778,5.335356901381242,1.4720032840722495,1.191166811552207,0.9058751086641553
189,2009,1,1,Blake Griffin,Oklahoma,34.0,1051.0,242.0,391.5,240.5,386.5,1.5,5.0,153.5,260.5,121.5,281.0,402.5,70.5,36.0,34.5,96.0,85.5,639.0,21.2,4.1,2.9,7.4,0.614,0.6125,6.0,14.8,21.5,16.5,1.9,2.4000000000000004,15.65,29.3,114.1,97.9,4.449999999999999,3.15,7.6499999999999995,425.0,1.0,18.676190476190477,0.6107480029048656,0.6149825783972125,0.1874999999765625,0.5891693300721712,11.760606060606062,2.067099567099567,1.0571428571428572,1.00995670995671
190,2009,1,3,James Harden,Arizona State,34.5,1206.0,208.5,412.0,157.5,276.5,51.0,135.5,186.5,247.0,46.0,141.0,187.0,129.0,66.0,15.0,103.5,85.5,654.5,21.2,4.1,2.9,7.4,0.6194999999999999,0.5694999999999999,6.0,14.8,10.350000000000001,26.95,1.9,1.05,16.299999999999997,30.4,114.1,97.9,5.0,1.9,6.95,425.0,1.0,18.95420168067227,0.5079098867637263,0.5698857082940127,0.3816178141301739,0.7550099206318375,5.418067226890756,3.7319327731092438,1.9163865546218486,0.4365546218487395
191,2009,1,4,Tyreke Evans,Memphis,37.0,1072.0,230.0,505.0,196.0,381.0,34.0,124.0,138.0,194.0,47.0,151.0,198.0,143.0,77.0,29.0,133.0,89.0,632.0,21.2,4.1,2.9,7.4,0.529,0.489,6.0,14.8,10.2,30.0,1.9,2.2,18.2,33.1,114.1,97.9,2.4,4.8,7.2,425.0,0.0,17.08108108108108,0.45544554455445546,0.5144356955380578,0.2741935483848855,0.7113402061819003,5.351351351351352,3.864864864864865,2.081081081081081,0.7837837837837838
192,2009,1,6,Jonny Flynn,Syracuse,36.5,1330.5,205.0,446.0,154.5,294.5,50.5,151.5,145.0,185.5,22.0,77.0,99.0,219.5,53.5,6.0,112.0,53.0,605.5,21.2,4.1,2.9,7.4,0.5670000000000001,0.5165,6.0,14.8,7.55,19.75,1.9,1.05,17.25,22.2,114.1,97.9,2.95,1.35,4.300000000000001,425.0,0.0,16.552255639097744,0.45960932449903036,0.5251849242691089,0.33236374770141697,0.7803370440942092,2.7112781954887217,5.984962406015038,1.4676691729323308,0.16466165413533834
193,2009,1,7,Stephen Curry,Davidson,34.666666666666664,1129.0,290.3333333333333,622.0,152.33333333333334,287.3333333333333,138.0,334.6666666666667,159.66666666666666,182.33333333333334,27.0,130.66666666666666,157.66666666666666,129.33333333333334,73.66666666666667,9.333333333333334,104.66666666666667,84.33333333333333,878.3333333333334,21.2,4.1,2.9,7.400000000000001,0.6203333333333333,0.5783333333333333,6.0,14.800000000000002,9.633333333333333,21.86666666666667,1.8999999999999997,1.4000000000000001,12.866666666666667,28.03333333333333,114.09999999999998,97.90000000000002,6.0,3.1,9.066666666666668,425.0,1.0,25.326252723311544,0.4666984280317725,0.5314341635479846,0.4113186359992671,0.8752353909271711,4.5473856209150325,3.7472766884531588,2.1269063180827885,0.266884531590414
194,2009,1,8,Jordan Hill,Arizona,32.333333333333336,874.3333333333334,164.66666666666666,285.0,164.66666666666666,285.0,0.0,0.0,73.33333333333333,115.33333333333333,91.0,163.33333333333334,254.33333333333334,26.666666666666668,17.666666666666668,46.666666666666664,63.333333333333336,86.0,402.6666666666667,21.2,4.1,2.9,7.400000000000001,0.6036666666666667,0.6030000000000001,6.0,14.800000000000002,17.666666666666668,5.766666666666666,1.8999999999999997,4.0,15.899999999999999,22.433333333333334,114.09999999999998,97.90000000000002,2.3666666666666667,1.6333333333333335,4.033333333333334,425.0,0.0,12.074712643678161,0.6028424818742891,0.6028424818742891,0.0,0.5945910429563266,7.679851250845165,0.7893847194050033,0.5297498309668695,1.4164976335361732
195,2009,1,11,Terrence Williams,Louisville,35.0,1127.5,144.25,361.0,95.5,208.75,48.75,152.25,54.0,91.75,51.5,191.0,242.5,136.5,52.5,22.5,82.25,66.25,391.25,21.2,4.1,2.9,7.4,0.48424999999999996,0.46825,6.0,14.8,10.975,16.75,1.9,1.525,16.925,21.825,114.1,97.9,0.45,3.375,3.825,425.0,0.0,11.129455324308264,0.39998920634214724,0.45861124717661883,0.3240321825390857,0.5922591793054512,6.871689871689872,3.853832442067736,1.4805908850026497,0.6358969263381028
196,2009,1,12,Gerald Henderson,Duke,34.333333333333336,869.0,152.0,331.6666666666667,129.0,261.6666666666667,23.0,70.0,93.66666666666667,132.66666666666666,41.333333333333336,103.66666666666667,145.0,60.666666666666664,33.666666666666664,23.0,63.666666666666664,59.666666666666664,420.6666666666667,21.2,4.1,2.9,7.400000000000001,0.5256666666666666,0.49033333333333334,6.0,14.800000000000002,9.5,13.9,1.8999999999999997,1.8333333333333333,14.433333333333332,24.866666666666664,114.09999999999998,97.90000000000002,1.4333333333333333,2.233333333333333,3.6666666666666665,425.0,0.0,12.02184353471118,0.45841948684895667,0.49051492691843573,0.3245086304034052,0.6855437047021543,4.175609432962374,1.7334227609962902,0.9634340222575517,0.66034048754637
197,2009,1,14,Earl Clark,Louisville,34.666666666666664,926.3333333333334,139.66666666666666,299.0,121.0,236.33333333333334,18.666666666666668,62.666666666666664,70.0,109.33333333333333,74.33333333333333,168.33333333333334,242.66666666666666,59.666666666666664,31.0,41.333333333333336,74.33333333333333,57.333333333333336,368.0,21.2,4.1,2.9,7.400000000000001,0.527,0.5020000000000001,6.0,14.800000000000002,12.700000000000001,11.699999999999998,1.8999999999999997,2.6333333333333333,16.266666666666666,22.833333333333332,114.09999999999998,97.90000000000002,1.1666666666666667,3.266666666666666,4.466666666666666,425.0,0.0,10.412765444015443,0.4707711123212177,0.5134986950614134,0.30798629569872865,0.632599838334687,6.875603281853283,1.6542149292149293,0.8849018661518661,1.1671975546975546
198,2009,1,15,Austin Daye,Gonzaga,33.5,753.0,137.5,288.5,106.5,215.0,31.0,73.5,83.0,105.0,29.5,163.5,193.0,34.5,22.5,62.0,64.5,88.0,389.0,21.2,4.1,2.9,7.4,0.577,0.5305,6.0,14.8,14.6,9.4,1.9,6.25,16.0,27.35,114.1,97.9,2.1,3.05,5.15,425.0,0.0,11.595811051693405,0.4764436567715256,0.49560673633761565,0.42063492062909424,0.7938050685726497,5.745098039215686,1.0289661319073082,0.6711229946524064,1.8475935828877006
199,2009,1,16,James Johnson,Wake Forest,30.5,910.5,175.5,341.0,150.5,256.5,25.0,84.5,75.5,109.0,86.0,168.0,254.0,49.5,42.5,44.0,76.0,92.0,451.5,21.2,4.1,2.9,7.4,0.575,0.5509999999999999,6.0,14.8,13.1,10.95,1.9,2.55,16.2,24.299999999999997,114.1,97.9,2.3,2.6500000000000004,5.0,425.0,0.0,14.8,0.5143379348901217,0.5858328747018895,0.29942028985136204,0.6930226636044836,8.324731182795698,1.6166666666666667,1.393010752688172,1.4408602150537635
200,2009,1,17,Jrue Holiday,UCLA,35.0,950.0,112.0,249.0,85.0,161.0,27.0,88.0,45.0,62.0,44.0,88.0,132.0,129.0,55.0,18.0,75.0,75.0,296.0,21.2,4.1,2.9,7.4,0.532,0.504,6.0,14.8,8.9,23.8,1.9,1.7,21.2,19.3,114.1,97.9,1.2,2.1,3.3,425.0,0.0,8.457142857142857,0.4497991967871486,0.5279503105590062,0.3068181818146952,0.7258064516011967,3.7714285714285714,3.6857142857142855,1.5714285714285714,0.5142857142857142
201,2009,1,19,Jeff Teague,Wake Forest,30.5,941.5,157.5,341.0,119.0,249.5,38.5,91.5,146.5,180.5,15.5,76.5,92.0,92.0,56.5,17.5,90.0,69.0,500.0,21.2,4.1,2.9,7.4,0.5825,0.516,6.0,14.8,8.0,14.7,1.9,1.5,17.35,23.6,114.1,97.9,2.8,1.75,4.55,425.0,0.0,16.35268817204301,0.45962940172125394,0.47484241150800066,0.4181190994870472,0.8100842497862906,3.011827956989247,3.0075268817204304,1.8521505376344085,0.5725806451612903
202,2009,1,20,Eric Maynor,Virginia Commonwealth,32.5,997.5,163.5,364.25,128.0,268.25,35.5,96.0,125.75,159.0,17.5,93.0,110.5,168.5,42.0,5.0,79.5,64.5,488.25,21.2,4.1,2.9,7.4,0.54325,0.48475,6.0,14.8,8.5,23.5,1.9,1.025,17.325,23.849999999999998,114.1,97.9,2.4250000000000003,2.0,4.425000000000001,425.0,0.0,14.692876611851636,0.4438029331341567,0.47420010247827893,0.33604675838901443,0.7958721980549839,3.3286628875688207,5.07164997464503,1.27148290350623,0.14880514705882353
203,2009,1,21,Darren Collison,UCLA,35.5,1037.75,140.75,296.25,99.75,202.0,41.0,94.25,87.25,102.5,15.0,65.0,80.0,144.25,57.75,3.25,85.0,51.0,409.75,21.2,4.1,2.9,7.4,0.58275,0.5345,6.0,14.8,6.65,21.45,1.9,0.6500000000000001,20.55,22.025000000000002,114.1,97.9,2.75,2.0749999999999997,4.825,425.0,0.0,11.756127206127205,0.4672359758480342,0.48716120480826364,0.42348446810222967,0.8408197054149346,2.270929070929071,4.110639360639361,1.6507659007659008,0.09269064269064269
204,2009,1,24,Byron Mullens,Ohio State,33.0,671.0,120.0,188.0,120.0,187.0,0.0,1.0,52.0,93.0,55.0,99.0,154.0,9.0,16.0,37.0,51.0,68.0,292.0,21.2,4.1,2.9,7.4,0.629,0.638,6.0,14.8,14.6,3.3,1.9,4.7,18.0,24.0,114.1,97.9,2.3,1.0,3.3,425.0,0.0,8.848484848484848,0.6382978723404256,0.6417112299465241,0.0,0.5591397849402243,4.666666666666667,0.2727272727272727,0.48484848484848486,1.121212121212121
205,2009,1,27,DeMarre Carroll,Missouri,35.0,936.5,204.0,371.5,194.5,341.0,9.5,30.5,105.5,169.0,91.5,151.5,243.0,62.0,47.5,23.0,52.0,84.5,523.0,21.2,4.1,2.9,7.4,0.5760000000000001,0.5585,6.0,14.8,12.45,13.95,1.9,1.8,10.45,24.4,114.1,97.9,2.7,2.95,5.65,425.0,0.0,14.791940789473685,0.5471234851556517,0.5686199125016571,0.27005347592650636,0.6228763756774217,6.920230263157895,1.7351973684210527,1.338815789473684,0.6570723684210527
206,2009,1,29,Toney Douglas,Florida State,33.0,1116.3333333333333,186.66666666666666,417.0,127.33333333333333,259.3333333333333,59.333333333333336,157.66666666666666,119.0,147.66666666666666,25.333333333333332,83.66666666666667,109.0,95.66666666666667,62.666666666666664,11.333333333333334,85.0,73.0,551.6666666666666,21.2,4.1,2.9,7.400000000000001,0.5636666666666666,0.519,6.0,14.800000000000002,5.833333333333333,19.333333333333332,1.8999999999999997,0.7666666666666666,15.4,25.7,114.09999999999998,97.90000000000002,2.8666666666666667,1.4000000000000001,4.233333333333333,425.0,0.0,16.511858076563957,0.450310089895907,0.49148812489619664,0.37945770704095283,0.8023350443034017,3.274696545284781,2.898879551820728,1.8712418300653597,0.33958916900093367
207,2009,2,31,Jeff Ayres,Arizona State,31.5,950.25,152.75,263.5,152.75,261.25,0.0,2.25,91.5,119.75,84.0,151.5,235.5,25.25,15.5,32.75,58.0,98.75,397.0,21.2,4.1,2.9,7.4,0.61375,0.5745,6.0,14.8,15.95,6.625,1.9,2.8249999999999997,15.424999999999999,22.5,114.1,97.9,2.9999999999999996,1.8,4.775,425.0,0.0,12.487784002489885,0.5744790715131745,0.5793472747176525,0.0,0.7581877179321959,7.447385620915033,0.7902194211017741,0.49283380018674133,1.0223467164643636
208,2009,2,32,Jermaine Taylor,Central Florida,30.5,786.5,177.5,381.0,114.75,214.0,62.75,167.0,77.0,100.75,46.25,71.5,117.75,43.25,28.75,12.25,65.75,51.5,494.75,21.2,4.1,2.9,7.4,0.5569999999999999,0.5355000000000001,6.0,14.8,10.075,13.35,1.9,1.475,14.65,29.925000000000004,114.1,97.9,2.675,1.025,3.675,425.0,0.0,16.029755283648498,0.4527099712028412,0.5230775990893382,0.3652492943293286,0.6894363917721555,3.833426028921023,1.403503893214683,0.9346496106785318,0.39849833147942154
209,2009,2,33,Dante Cunningham,Villanova,34.75,945.0,128.5,245.25,128.25,244.5,0.25,0.75,76.25,110.0,86.0,118.75,204.75,33.25,40.5,29.25,61.0,96.0,333.5,21.2,4.1,2.9,7.4,0.543,0.51325,6.0,14.8,11.675,8.175,1.9,2.025,19.200000000000003,16.575,114.1,97.9,1.5749999999999997,2.625,4.15,425.0,0.0,9.338437001594896,0.5123719472093025,0.512304436251329,0.24999999974999998,0.6397462104386369,5.823615857826384,0.9447083618136252,1.1605092276144908,0.8260936431989063
210,2009,2,35,DaJuan Summers,Georgetown,33.666666666666664,928.0,122.66666666666667,279.3333333333333,74.33333333333333,142.33333333333334,48.333333333333336,137.0,82.66666666666667,113.66666666666667,42.333333333333336,105.66666666666667,148.0,43.0,33.0,21.333333333333332,75.0,80.0,376.3333333333333,21.2,4.1,2.9,7.400000000000001,0.5633333333333332,0.5243333333333333,6.0,14.800000000000002,9.9,9.733333333333334,1.8999999999999997,1.8,18.366666666666664,24.266666666666666,114.09999999999998,97.90000000000002,1.9666666666666668,1.6333333333333335,3.6333333333333333,425.0,0.0,11.309511857898954,0.4382778706453394,0.5208586904239079,0.3527252419297948,0.7281523148549951,4.4175671272445465,1.284765704120543,0.9900486997261191,0.6339418597483114
211,2009,2,38,Jon Brockman,Washington,32.75,940.0,179.5,336.25,179.5,336.0,0.0,0.25,92.25,150.75,121.75,199.0,320.75,33.25,27.75,4.5,67.75,92.5,451.25,21.2,4.1,2.9,7.4,0.5535,0.5325,6.0,14.8,14.5,9.525,1.9,1.05,14.475000000000001,21.975,114.1,97.9,1.875,2.15,4.05,425.0,0.0,13.803211341354723,0.5326716231905642,0.5330371202665876,0.0,0.6214635005267736,9.792850378787879,1.0154578877005347,0.8446551916221033,0.1385360962566845
212,2009,2,40,Derrick Brown,Xavier,35.333333333333336,882.3333333333334,131.66666666666666,229.66666666666666,113.66666666666667,186.33333333333334,18.0,43.333333333333336,84.0,117.0,67.66666666666667,130.66666666666666,198.33333333333334,52.666666666666664,25.0,27.0,56.666666666666664,88.33333333333333,365.3333333333333,21.2,4.1,2.9,7.400000000000001,0.66,0.6396666666666667,6.0,14.800000000000002,13.4,11.566666666666668,1.8999999999999997,2.1666666666666665,17.566666666666666,19.566666666666666,114.09999999999998,97.90000000000002,2.8666666666666667,2.1999999999999997,5.1,425.0,0.0,10.290574608221666,0.6066421849555594,0.6341419164078083,0.42569444441842547,0.71554103122083,5.58158074040427,1.4798924975395564,0.702059202059202,0.7618669089257324
213,2009,2,41,Jodie Meeks,Kentucky,27.0,747.6666666666666,128.33333333333334,294.3333333333333,69.33333333333333,141.33333333333334,59.0,153.0,99.66666666666667,112.0,18.666666666666668,63.666666666666664,82.33333333333333,43.333333333333336,28.666666666666668,2.6666666666666665,49.333333333333336,44.0,415.3333333333333,21.2,4.1,2.9,7.400000000000001,0.5546666666666666,0.49300000000000005,6.0,14.800000000000002,7.933333333333333,12.5,1.8999999999999997,0.7999999999999999,12.033333333333333,26.03333333333333,114.09999999999998,97.90000000000002,2.6,0.7000000000000001,3.266666666666666,425.0,0.0,13.738958209546446,0.3961161844918127,0.4306781103702653,0.36329545454184925,0.8642952907524117,2.9495939790057437,1.5681818181818183,0.9399881164587046,0.0962071697365815
214,2009,2,42,Patrick Beverley,Arkansas,35.0,1193.0,143.0,340.5,74.0,160.0,69.0,180.5,98.5,135.0,40.5,153.0,193.5,97.0,52.5,15.0,69.5,81.0,453.5,21.2,4.1,2.9,7.4,0.5595000000000001,0.521,6.0,14.8,9.55,15.55,1.9,0.9,14.65,19.7,114.1,97.9,2.15,2.0,4.1,425.0,0.0,12.957142857142857,0.41973581973581975,0.4623378652914518,0.38207518149166575,0.7277667984135927,5.5285714285714285,2.7714285714285714,1.5,0.4285714285714286
215,2009,2,44,Chase Budinger,Arizona,33.333333333333336,1180.3333333333333,199.66666666666666,425.3333333333333,136.33333333333334,260.0,63.333333333333336,165.33333333333334,103.0,131.66666666666666,46.333333333333336,147.0,193.33333333333334,93.0,41.666666666666664,11.666666666666666,71.33333333333333,61.333333333333336,565.6666666666666,21.2,4.1,2.9,7.400000000000001,0.5806666666666667,0.5446666666666666,6.0,14.800000000000002,10.033333333333333,16.533333333333335,1.8999999999999997,0.7333333333333334,12.566666666666668,24.7,114.09999999999998,97.90000000000002,3.033333333333333,1.2666666666666666,4.3,425.0,0.0,16.919987349778623,0.47050037982031534,0.5257278265714804,0.3822216386531097,0.7883175783867796,5.795319418089817,2.7610644257703085,1.2465889581639107,0.35098942802927624
216,2009,2,45,Nick Calathes,Florida,36.0,1187.0,190.0,418.0,124.5,245.5,65.5,172.5,139.5,195.0,36.0,153.5,189.5,226.0,63.0,4.5,111.5,72.5,585.0,21.2,4.1,2.9,7.4,0.5725,0.532,6.0,14.8,11.0,12.7,1.9,1.8,17.9,22.9,114.1,97.9,3.15,2.3499999999999996,5.45,425.0,0.0,16.25,0.45407184771718906,0.5085362208124357,0.378731469570664,0.7152121865837189,5.263888888888889,6.277777777777779,1.75,0.125
217,2009,2,48,Taylor Griffin,Oklahoma,32.25,720.75,74.5,159.25,71.25,144.5,3.25,14.75,61.25,85.0,56.0,98.25,154.25,33.25,29.0,24.5,45.25,81.5,213.5,21.2,4.1,2.9,7.4,0.5387500000000001,0.47900000000000004,6.0,14.8,13.075000000000001,8.85,1.9,2.5250000000000004,19.075,17.174999999999997,114.1,97.9,0.775,1.8999999999999997,2.6750000000000003,425.0,0.0,6.391888547533708,0.4705208735730766,0.49421795247568634,0.18127705626644575,0.7323013415780022,4.672593445980542,1.006699095408773,0.8752282812766683,0.7365164703874382
218,2009,2,50,Goran Suton,Michigan State,33.5,803.5,109.0,209.25,103.25,192.75,5.75,16.5,46.5,61.75,77.25,144.5,221.75,54.0,27.5,22.5,58.75,80.25,270.25,21.2,4.1,2.9,7.4,0.55675,0.5252500000000001,6.0,14.8,14.875,10.975,1.9,2.075,20.025,18.5,114.1,97.9,1.425,2.3249999999999997,3.775,425.0,0.0,7.967042690732207,0.5129189109297185,0.5269739568941697,0.1510416666609158,0.7518510593541672,6.5384224590373785,1.5770689324116742,0.8142633128520226,0.6608486943164362
219,2009,2,51,Jack McClinton,Miami (FL),31.666666666666668,1004.3333333333334,180.66666666666666,422.0,85.33333333333333,205.33333333333334,95.33333333333333,216.66666666666666,110.66666666666667,123.0,14.333333333333334,70.0,84.33333333333333,79.66666666666667,23.333333333333332,1.0,79.0,60.0,567.3333333333334,21.2,4.1,2.9,7.400000000000001,0.5896666666666667,0.5403333333333333,6.0,14.800000000000002,6.8,17.2,1.8999999999999997,0.6666666666666666,14.1,26.066666666666663,114.09999999999998,97.90000000000002,3.3333333333333335,1.0333333333333334,4.366666666666667,425.0,0.0,17.903561827956988,0.4273781228532187,0.4141952713381285,0.4399336840143189,0.8998626213330083,2.6612903225806455,2.511760752688172,0.7365591397849464,0.031586021505376344
220,2009,2,56,Ahmad Nivins,Saint Joseph's,31.5,1039.0,153.5,245.0,153.5,244.25,0.0,0.75,140.25,191.25,89.75,149.0,238.75,16.75,23.0,41.5,70.25,84.25,447.25,21.2,4.1,2.9,7.4,0.6625,0.62575,6.0,14.8,12.675,8.625,1.9,2.4250000000000003,18.099999999999998,22.225,114.1,97.9,3.9250000000000003,1.8499999999999999,5.775,425.0,0.0,14.089746761974583,0.6256090268523359,0.6280266554952266,0.0,0.7278766900074498,7.55207416911046,0.5265884652981427,0.7278561827956989,1.3160190615835776
221,2009,2,59,Chinemelu Elonu,Texas A&M,30.0,413.0,59.666666666666664,94.33333333333333,59.666666666666664,94.33333333333333,0.0,0.0,34.666666666666664,60.0,49.333333333333336,81.33333333333333,130.66666666666666,6.666666666666667,5.333333333333333,26.0,33.333333333333336,52.333333333333336,154.0,21.2,4.1,2.9,7.400000000000001,0.594,0.6156666666666667,6.0,14.800000000000002,14.566666666666668,10.733333333333333,1.8999999999999997,3.233333333333333,22.433333333333334,21.633333333333336,114.09999999999998,97.90000000000002,1.1333333333333333,1.366666666666667,2.5,425.0,0.0,4.7272727272727275,0.6158084656515853,0.6158084656515853,0.0,0.5097277281181797,4.057040998217468,0.2174688057040998,0.17290552584670235,0.8128342245989305
222,2009,2,60,Robert Dozier,Memphis,37.0,926.0,122.5,262.75,110.25,223.5,12.25,39.25,87.75,126.75,96.75,143.5,240.25,38.25,36.0,57.0,61.25,94.75,345.0,21.2,4.1,2.9,7.4,0.5275000000000001,0.481,6.0,14.8,12.975,9.125,1.9,3.9000000000000004,16.1,20.85,114.1,97.9,1.275,4.35,5.6,425.0,0.0,9.324324324324325,0.4583535274384676,0.4867593536235458,0.2982338630126363,0.6951180664892862,6.493243243243244,1.0337837837837838,0.972972972972973,1.5405405405405406
223,2010,1,1,John Wall,Kentucky,37.0,1288.0,202.0,438.0,165.0,324.0,37.0,114.0,175.0,232.0,30.0,129.0,159.0,241.0,66.0,19.0,149.0,72.0,616.0,22.3,4.1,2.9,7.4,0.562,0.503,2.7,10.1,6.6,34.8,2.9,1.5,21.4,25.7,111.7,94.1,3.7,2.6,6.3,669.0,1.0,16.64864864864865,0.4611872146118721,0.5092592592592593,0.3245614035059249,0.7543103448243349,4.297297297297297,6.513513513513513,1.7837837837837838,0.5135135135135135
224,2010,1,2,Evan Turner,Ohio State,33.666666666666664,1104.6666666666667,179.66666666666666,357.6666666666667,161.66666666666666,308.0,18.0,49.666666666666664,128.33333333333334,169.33333333333334,50.333333333333336,177.0,227.33333333333334,138.0,53.0,24.666666666666668,117.33333333333333,91.0,505.6666666666667,24.133333333333336,4.1,2.9,7.400000000000001,0.574,0.5253333333333333,6.433333333333334,17.7,13.1,25.333333333333332,2.266666666666667,2.1999999999999997,21.8,28.2,113.13333333333333,94.76666666666667,3.1,2.2333333333333334,5.333333333333333,510.6666666666667,0.0,15.39329652232878,0.4970104384122673,0.5247907150963006,0.37898989898021823,0.7471385917143866,6.894877281974057,4.195362517943163,1.589927170572332,0.7449737127156482
225,2010,1,3,Derrick Favors,Georgia Tech,36.0,989.0,179.0,293.0,179.0,292.0,0.0,1.0,90.0,143.0,108.0,195.0,303.0,37.0,32.0,74.0,90.0,94.0,448.0,24.5,4.1,2.9,7.4,0.621,0.611,12.6,19.9,16.5,7.9,1.8,7.9,20.0,21.8,111.5,88.6,2.3,2.5,4.8,420.0,0.0,12.444444444444445,0.6109215017064846,0.613013698630137,0.0,0.6293706293662282,8.416666666666666,1.0277777777777777,0.8888888888888888,2.0555555555555554
226,2010,1,5,DeMarcus Cousins,Kentucky,38.0,893.0,206.0,369.0,205.0,363.0,1.0,6.0,162.0,268.0,154.0,220.0,374.0,38.0,37.0,67.0,78.0,122.0,575.0,34.2,4.1,2.9,7.4,0.579,0.56,19.8,24.8,22.5,9.2,2.4,7.5,13.6,30.5,118.5,83.9,3.8,2.7,6.5,555.0,1.0,15.131578947368421,0.5582655826558266,0.5647382920110193,0.16666666663888888,0.6044776119380431,9.842105263157896,1.0,0.9736842105263158,1.763157894736842
