,year_drafted,round,pick_overall,player,school_name,g,mp,fg,fga,fg2,fg2a,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,obpm,dbpm,bpm,ts_pct,efg_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,ows,dws,ws,pprod,allStar,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
40,2012,1,2,Michael Kidd-Gilchrist,Kentucky,40.0,1245.0,160.0,326.0,147.0,275.0,13.0,51.0,143.0,192.0,103.0,194.0,297.0,75.0,39.0,37.0,87.0,97.0,476.0,21.2,5.0,4.1,9.1,0.57,0.511,10.3,17.3,14.0,10.8,1.9,2.8,17.3,20.6,115.5,92.3,3.4,2.6,6.0,497.0,0.0,11.9,0.49079754601226994,0.5345454545454545,0.25490196077931565,0.7447916666627876,7.425,1.875,0.975,0.925
41,2012,1,3,Bradley Beal,Florida,37.0,1267.0,175.0,393.0,112.0,207.0,63.0,186.0,133.0,173.0,50.0,199.0,249.0,83.0,51.0,31.0,79.0,76.0,546.0,22.0,5.3,3.3,8.6,0.575,0.525,4.8,20.3,12.3,12.7,2.5,2.6,14.3,23.0,115.4,96.9,3.6,2.1,5.7,522.0,1.0,14.756756756756756,0.44529262086513993,0.5410628019323671,0.3387096774175338,0.7687861271631863,6.72972972972973,2.2432432432432434,1.3783783783783783,0.8378378378378378
42,2012,1,4,Dion Waiters,Syracuse,35.5,722.5,124.0,273.5,89.5,174.5,34.5,99.0,62.5,83.0,15.0,54.0,69.0,71.0,52.5,8.0,39.0,57.5,345.0,22.4,5.6,2.1,7.7,0.5445,0.509,2.5,8.350000000000001,5.5,19.25,4.4,1.15,11.4,24.549999999999997,114.65,95.25,2.2,1.35,3.6,320.5,0.0,9.590222575516693,0.44335839598997495,0.50243950039032,0.3461218115529378,0.7706567796494652,1.928060413354531,1.978537360890302,1.4642289348171702,0.2209856915739269
43,2012,1,5,Thomas Robinson,Kansas,36.0,862.0,181.0,342.5,177.5,335.5,3.5,7.0,106.0,167.5,93.5,244.0,337.5,46.0,28.0,28.0,73.5,87.0,471.5,27.45,2.95,4.65,7.550000000000001,0.5685,0.5565,15.100000000000001,31.85,23.75,10.55,1.85,3.9000000000000004,15.5,28.05,111.25,85.19999999999999,2.55,2.4,5.0,452.5,0.0,12.674825174825175,0.5530130330662246,0.5530803275584588,0.24999999998214287,0.5962125174296665,9.148018648018649,1.2261072261072261,0.7505827505827506,0.7692307692307692
44,2012,1,6,Damian Lillard,Weber State,21.0,695.0,140.0,303.5,83.5,161.0,56.5,142.5,144.0,163.5,11.5,88.0,99.5,80.5,30.5,4.5,51.0,42.5,480.5,31.05,8.4,-1.25,7.1000000000000005,0.622,0.542,2.3,14.5,8.55,27.200000000000003,2.75,0.75,13.45,32.75,122.5,101.19999999999999,3.95,0.8999999999999999,4.8,459.0,1.0,21.1,0.45208333333333334,0.5216484607745779,0.3770750988102003,0.8721511951005452,4.415625,3.65,1.434375,0.209375
45,2012,1,8,Terrence Ross,Washington,34.5,840.5,158.5,350.0,100.5,190.5,58.0,159.5,48.5,63.5,38.5,122.0,160.5,41.0,31.5,22.5,47.0,84.0,423.5,20.55,4.9,1.9500000000000002,6.85,0.5569999999999999,0.5365,5.0,15.75,10.2,9.399999999999999,2.05,2.5,10.45,23.25,116.44999999999999,98.19999999999999,2.35,1.35,3.7,374.0,0.0,12.214705882352941,0.4504625346901018,0.535248447204969,0.36156701030691385,0.7617666021765814,4.626050420168068,1.1852941176470588,0.9079831932773109,0.6478991596638656
46,2012,1,10,Austin Rivers,Duke,34.0,1129.0,174.0,402.0,116.0,243.0,58.0,159.0,121.0,184.0,21.0,94.0,115.0,71.0,33.0,1.0,79.0,76.0,527.0,16.9,3.7,0.0,3.7,0.5379999999999999,0.505,2.2,10.0,6.0,13.0,1.7,0.1,13.9,25.2,107.8,104.7,2.4,1.0,3.5,488.0,0.0,15.5,0.43283582089552236,0.4773662551440329,0.3647798742115423,0.6576086956486,3.3823529411764706,2.088235294117647,0.9705882352941176,0.029411764705882353
47,2012,1,11,Meyers Leonard,Illinois,32.5,645.0,99.0,174.5,98.5,168.5,0.5,6.0,52.5,72.0,41.5,110.0,151.5,24.0,10.0,36.5,47.0,72.0,251.0,15.200000000000001,-0.9500000000000002,4.6,3.6499999999999995,0.5665,0.5345,6.85,19.35,13.0,6.6,1.0,6.050000000000001,22.2,19.9,97.95,97.85,1.3499999999999999,1.1,2.4,235.5,0.0,7.81155303030303,0.5334755302760991,0.5473997493734335,0.04545454545041322,0.7190829087304085,4.714962121212121,0.7476325757575758,0.31013257575757575,1.134469696969697
48,2012,1,16,Royce White,Iowa State,34.0,1072.0,175.0,328.0,171.0,316.0,4.0,12.0,102.0,205.0,85.0,231.0,316.0,170.0,40.0,32.0,130.0,89.0,456.0,22.8,3.1,5.7,8.9,0.536,0.54,9.4,26.2,17.7,34.5,2.2,3.0,23.4,26.5,103.3,95.4,2.1,2.0,4.1,528.0,0.0,13.411764705882353,0.5335365853658537,0.5411392405063291,0.33333333330555553,0.497560975607329,9.294117647058824,5.0,1.1764705882352942,0.9411764705882353
49,2012,1,18,Terrence Jones,Kentucky,38.0,1155.5,191.5,410.0,170.5,346.0,21.0,64.0,128.0,200.5,94.0,210.0,304.0,55.5,46.0,70.0,68.5,91.0,532.0,24.9,3.55,5.4,8.95,0.5295000000000001,0.4965,9.85,19.8,15.05,9.5,2.45,5.9,12.0,25.299999999999997,112.19999999999999,89.5,3.1,2.75,5.85,523.5,0.0,14.0,0.47103004291845496,0.49649256576439194,0.3278222681423505,0.636336406726906,8.0,1.4605263157894737,1.2105263157894737,1.8421052631578947
50,2012,1,19,Andrew Nicholson,St. Bonaventure,31.5,1005.5,228.5,400.0,214.0,362.0,14.5,38.0,146.5,198.5,67.5,179.5,247.0,32.5,19.0,54.0,89.5,91.0,618.0,29.35,4.05,1.5,5.449999999999999,0.626,0.5894999999999999,8.75,22.05,15.55,9.05,1.15,5.9,15.3,30.55,116.15,98.6,3.7,1.5,5.25,536.5,0.0,19.637600806451612,0.5712564543889844,0.5913296041308089,0.3474159146744023,0.7434822361507665,7.832157258064516,1.0317540322580645,0.6023185483870968,1.7101814516129032
51,2012,1,21,Jared Sullinger,Ohio State,37.0,1147.5,225.0,424.5,215.5,398.5,9.5,26.0,181.5,247.5,123.5,235.0,358.5,44.5,40.0,29.5,65.0,99.5,641.0,30.25,5.949999999999999,4.4,10.35,0.591,0.5415,13.25,25.9,19.5,8.0,2.15,3.0,10.7,27.45,123.9,87.8,5.1,2.95,8.100000000000001,612.5,0.0,17.324324324324323,0.5304128007111506,0.540789788541706,0.32499999998458334,0.7358318549151925,9.68918918918919,1.2027027027027026,1.0810810810810811,0.7972972972972973
52,2012,1,22,Fab Melo,Syracuse,31.5,545.0,66.0,114.5,66.0,114.5,0.0,0.0,23.5,42.5,51.0,68.5,119.5,14.5,12.5,56.5,34.0,72.5,155.5,16.35,0.20000000000000007,7.4,7.65,0.5740000000000001,0.5865,10.2,14.149999999999999,12.3,4.7,1.5499999999999998,10.9,22.25,15.5,102.55000000000001,94.30000000000001,0.8,1.05,1.85,155.5,0.0,5.066666666666666,0.5868084227910817,0.5868084227910817,0.0,0.4966666666541889,3.8863636363636362,0.4712121212121212,0.4015151515151515,1.8454545454545452
53,2012,1,23,John Jenkins,Vanderbilt,33.5,1141.0,203.5,434.5,86.5,159.5,117.0,275.0,136.0,157.0,16.5,81.5,98.0,40.5,26.5,11.0,53.5,43.0,660.0,24.75,9.55,-0.6499999999999999,8.899999999999999,0.6479999999999999,0.602,1.7999999999999998,8.25,5.15,8.15,1.4,1.0,9.5,25.549999999999997,128.6,104.55,5.0,1.1,6.1,553.0,0.0,19.692857142857143,0.46804311563021284,0.542326167414757,0.423753763799049,0.865505622533359,2.927232142857143,1.209375,0.7892857142857144,0.32901785714285714
54,2012,1,24,Jared Cunningham,Oregon State,33.0,1061.0,157.5,354.0,119.0,242.5,38.5,111.5,182.5,241.5,34.0,81.0,115.0,82.0,88.0,10.5,88.0,82.5,536.0,22.35,4.5,1.3,5.8,0.573,0.497,3.75,9.350000000000001,6.449999999999999,15.649999999999999,4.8,1.05,15.95,25.25,111.80000000000001,100.65,2.8499999999999996,1.4,4.25,508.5,0.0,16.075,0.4432835820895522,0.4865852792959046,0.3489189189153776,0.7581898800176716,3.45,2.4527777777777775,2.6805555555555554,0.30833333333333335
55,2012,1,25,Tony Wroten,Washington,35.0,1062.0,198.0,447.0,189.0,391.0,9.0,56.0,154.0,264.0,80.0,96.0,176.0,130.0,66.0,13.0,132.0,93.0,559.0,20.4,2.4,2.8,5.2,0.488,0.453,8.0,10.7,9.3,24.5,3.5,1.2,18.7,31.2,98.8,98.7,1.6,1.6,3.2,579.0,0.0,15.971428571428572,0.4429530201342282,0.4833759590792839,0.16071428571141583,0.5833333333311238,5.0285714285714285,3.7142857142857144,1.8857142857142857,0.37142857142857144
56,2012,1,26,Miles Plumlee,Duke,35.5,657.0,80.5,142.0,80.5,142.0,0.0,0.0,40.0,65.0,85.0,124.5,209.5,16.0,19.0,24.5,37.5,83.0,201.0,18.75,2.5999999999999996,3.95,6.55,0.5794999999999999,0.5660000000000001,15.0,21.200000000000003,18.15,4.5,1.65,3.3,17.75,15.8,116.0,93.6,1.45,1.2999999999999998,2.8,219.5,0.0,5.701907790143085,0.5656640857653366,0.5656640857653366,0.0,0.6120857699708647,5.950715421303657,0.4538950715421304,0.5349761526232115,0.7003179650238474
57,2012,1,27,Arnett Moultrie,Mississippi State,30.0,1073.0,180.0,328.0,172.0,310.0,8.0,18.0,124.0,159.0,110.0,204.0,314.0,35.0,25.0,23.0,73.0,67.0,492.0,25.2,4.0,0.9,4.8,0.61,0.561,12.2,23.5,17.7,7.0,1.4,2.1,15.3,23.3,118.3,100.4,3.6,1.4,5.0,479.0,0.0,16.4,0.5487804878048781,0.5548387096774193,0.44444444441975306,0.7798742138315732,10.466666666666667,1.1666666666666667,0.8333333333333334,0.7666666666666667
58,2012,1,28,Perry Jones,Baylor,31.5,1015.0,172.0,329.5,166.0,308.0,6.0,21.5,81.0,119.5,84.0,149.5,233.5,39.0,22.0,23.5,62.5,74.0,431.0,20.5,2.65,1.95,4.6,0.5589999999999999,0.5335,10.4,17.8,14.15,8.35,1.25,2.55,14.05,22.450000000000003,112.80000000000001,98.1,2.55,1.6,4.1,409.5,0.0,13.692424242424241,0.5245762711864407,0.5405204855037897,0.25151515150056014,0.680156004001606,7.401515151515152,1.2363636363636363,0.6909090909090909,0.753030303030303
59,2012,1,29,Marquis Teague,Kentucky,40.0,1303.0,145.0,352.0,119.0,272.0,26.0,80.0,85.0,119.0,17.0,84.0,101.0,191.0,37.0,11.0,109.0,91.0,401.0,13.2,1.9,1.1,3.0,0.491,0.449,1.6,7.1,4.5,25.6,1.7,0.8,21.1,20.2,101.7,99.5,1.7,1.8,3.5,457.0,0.0,10.025,0.4119318181818182,0.4375,0.3249999999959375,0.7142857142797119,2.525,4.775,0.925,0.275
60,2012,1,30,Festus Ezeli,Vanderbilt,30.0,701.0,120.0,211.0,120.0,211.0,0.0,0.0,112.0,177.5,78.5,105.0,183.5,7.0,15.5,70.0,59.0,93.0,352.0,25.15,1.0499999999999998,4.199999999999999,5.25,0.591,0.5635,13.8,17.4,15.600000000000001,2.35,1.3,9.85,17.200000000000003,26.0,110.9,95.35,2.0,1.3,3.3,332.5,0.0,11.538461538461538,0.5634712887631176,0.5634712887631176,0.0,0.626232347451695,6.093891402714933,0.24208144796380093,0.505656108597285,2.2941176470588234
61,2012,2,31,Jeffery Taylor,Vanderbilt,35.0,1117.5,190.5,403.5,138.0,269.0,52.5,134.5,107.5,162.0,67.0,127.0,194.0,71.0,40.5,17.5,83.0,75.0,541.0,21.75,5.15,2.25,7.4,0.562,0.5349999999999999,7.45,13.05,10.4,14.399999999999999,2.15,1.5499999999999998,14.75,26.15,111.30000000000001,99.94999999999999,3.05,1.55,4.6,519.5,0.0,15.437091503267974,0.47088832205833425,0.5129353233830846,0.3841048332169943,0.661829207822307,5.542483660130719,2.037581699346405,1.15359477124183,0.5016339869281046
62,2012,2,34,Jae Crowder,Marquette,36.0,1087.0,187.5,381.0,136.0,234.0,51.5,147.0,98.0,143.5,76.5,196.0,272.5,65.5,68.0,33.5,37.0,89.0,524.5,26.5,7.9,4.9,12.8,0.581,0.5585,8.25,20.65,14.45,12.45,3.55,3.2,7.550000000000001,21.799999999999997,125.1,91.65,3.95,2.4,6.35,483.0,0.0,14.649806949806951,0.49118449935273256,0.5786702628807892,0.35180356366546284,0.6752839506125528,7.591891891891892,1.8266409266409267,1.9057915057915058,0.9324324324324325
63,2012,2,35,Draymond Green,Michigan State,35.5,1126.0,179.5,408.5,135.0,291.0,44.5,117.5,111.0,157.5,81.5,262.5,344.0,141.0,57.0,36.5,95.5,109.5,514.5,25.5,5.9,7.25,13.149999999999999,0.5305,0.492,8.899999999999999,27.15,18.200000000000003,27.4,3.1500000000000004,3.65,16.450000000000003,26.45,109.85,88.05,3.05,2.9000000000000004,5.949999999999999,538.5,1.0,14.415739268680444,0.43761974944731025,0.4620962265981181,0.37719816757469027,0.7028209720707324,9.64785373608903,3.9789348171701118,1.6120826709062004,1.0317965023847377
64,2012,2,37,Quincy Acy,Baylor,34.5,1045.0,147.5,265.0,146.0,261.5,1.5,3.5,123.5,168.0,93.0,166.5,259.5,33.0,32.0,57.5,68.0,98.0,420.0,22.65,3.1,4.6,7.7,0.608,0.5585,11.2,19.2,15.3,6.4,1.8,5.949999999999999,16.450000000000003,20.1,118.15,94.6,2.9,1.95,4.9,406.0,0.0,12.196519524617997,0.5558992928832116,0.5577891285894097,0.29999999994,0.7333971902893813,7.533106960950764,0.9516129032258065,0.9282682512733447,1.6468590831918506
65,2012,2,38,Quincy Miller,Baylor,37.0,903.0,138.0,309.0,114.0,240.0,24.0,69.0,93.0,114.0,54.0,128.0,182.0,53.0,25.0,24.0,66.0,69.0,393.0,19.4,2.5,2.4,4.8,0.541,0.485,7.5,17.5,12.5,11.6,1.7,2.9,15.4,23.9,110.1,98.8,2.1,1.3,3.5,377.0,0.0,10.621621621621621,0.44660194174757284,0.475,0.34782608695148076,0.8157894736770545,4.918918918918919,1.4324324324324325,0.6756756756756757,0.6486486486486487
66,2012,2,39,Khris Middleton,Texas A&M,26.5,776.5,130.5,299.5,101.0,207.0,29.5,92.5,77.5,100.0,45.0,90.5,135.5,69.0,29.0,3.5,66.0,53.5,368.0,20.7,4.2,2.45,6.65,0.5225,0.48050000000000004,6.75,15.25,10.9,21.8,2.3,0.6,15.549999999999999,28.75,104.45,96.65,1.75,1.35,3.0999999999999996,357.5,0.0,13.741666666666667,0.43252953775996683,0.4875015094795314,0.31042568542232696,0.7668918918820324,5.081060606060606,2.534090909090909,1.065909090909091,0.1553030303030303
67,2012,2,40,Will Barton,Memphis,35.0,1153.0,198.5,421.0,160.5,294.0,38.0,127.0,96.0,131.0,59.5,166.5,226.0,100.5,52.0,21.0,82.0,77.0,531.0,21.700000000000003,4.15,2.9000000000000004,7.1,0.5445,0.514,6.5,16.55,11.75,18.45,2.65,1.85,14.75,24.8,109.75,95.44999999999999,2.9499999999999997,2.15,5.1,522.0,0.0,15.17142857142857,0.4685273428636261,0.543084630524244,0.30555025748365383,0.7236992663327988,6.457142857142857,2.8714285714285714,1.4857142857142858,0.6
68,2012,2,41,Tyshawn Taylor,Kansas,37.5,1140.0,171.0,358.0,132.5,257.0,38.5,101.0,109.5,156.5,9.5,71.0,80.5,175.0,44.0,8.0,117.5,73.0,490.0,17.45,3.55,1.6,5.1,0.5655,0.5285,1.0499999999999998,7.0,4.15,28.549999999999997,2.25,0.8,22.1,23.6,106.85,97.80000000000001,2.4,1.85,4.25,506.5,0.0,12.919871794871796,0.47806604596017716,0.513473731884058,0.3807894736791554,0.7038702283297712,2.138888888888889,4.662393162393162,1.1666666666666665,0.21581196581196582
69,2012,2,42,Doron Lamb,Kentucky,39.0,1163.5,168.0,346.5,96.0,195.0,72.0,151.5,101.0,124.5,17.0,74.5,91.5,61.0,20.5,4.0,47.0,78.5,509.0,19.0,6.800000000000001,-0.05,6.8,0.6275,0.5895,1.8,6.8999999999999995,4.5,10.05,1.05,0.4,10.5,19.9,128.05,102.2,4.05,1.4,5.45,449.5,0.0,13.033552631578948,0.48558416139716953,0.4930086534402702,0.4759859772098062,0.8077516778456288,2.336842105263158,1.5657894736842106,0.5269736842105264,0.10394736842105262
70,2012,2,43,Mike Scott,Virginia,21.0,668.0,134.0,246.0,130.5,235.5,3.5,10.5,95.5,115.5,54.0,129.5,183.5,26.5,12.0,11.0,45.5,36.0,367.0,28.6,4.2,2.25,6.45,0.5980000000000001,0.5285,11.649999999999999,25.2,18.35,11.649999999999999,1.0,2.15,13.7,29.15,116.35,93.85,2.6500000000000004,1.55,4.2,342.0,0.0,16.934375,0.5223227034745359,0.5272061432409144,0.6499999994925,0.844747733533737,9.240625,1.378125,0.478125,0.584375
71,2012,2,44,Kim English,Missouri,34.5,1022.0,138.5,309.0,73.5,153.0,65.0,156.0,82.0,113.0,23.0,103.5,126.5,61.5,43.5,10.5,63.0,70.5,424.0,17.25,4.15,1.05,5.25,0.5794999999999999,0.5475,2.7,12.3,7.5,10.8,2.5,1.1,14.85,21.05,111.4,101.3,2.3000000000000003,1.25,3.55,385.0,0.0,12.257563025210084,0.44342935239697223,0.4767362299007869,0.4125103562525393,0.725707547163364,3.658403361344538,1.785294117647059,1.2605042016806722,0.3046218487394958
72,2012,2,46,Darius Miller,Kentucky,39.0,1110.5,146.0,307.0,89.0,167.0,57.0,140.0,56.5,68.5,43.5,98.0,141.5,74.0,32.5,28.0,57.5,93.5,405.5,18.25,5.949999999999999,2.7,8.649999999999999,0.597,0.5685,4.699999999999999,9.55,7.25,12.5,1.75,2.4,14.5,18.35,119.85,98.15,2.95,1.75,4.7,390.5,0.0,10.409868421052632,0.4755370181694685,0.5356949409598093,0.409293508885824,0.8250213128609275,3.651315789473684,1.893421052631579,0.8335526315789473,0.7282894736842105
73,2012,2,49,Kyle O'Quinn,Norfolk State,34.0,1087.5,201.5,357.0,191.0,309.5,10.5,47.5,135.5,187.5,110.5,253.0,363.5,41.5,21.5,103.5,81.5,115.5,549.0,28.450000000000003,2.2,3.2,5.4,0.6154999999999999,0.579,11.9,27.0,19.450000000000003,9.15,1.15,9.85,15.35,24.0,117.7,94.69999999999999,3.55,2.1,5.65,518.5,0.0,16.163194444444443,0.5644027368024607,0.6175014133461756,0.21279761904279976,0.7290089876969643,10.713541666666668,1.2083333333333335,0.6284722222222222,3.0659722222222223
74,2012,2,51,Kris Joseph,Syracuse,35.5,1146.5,160.0,366.0,112.0,230.5,48.0,135.5,122.5,168.5,47.0,129.0,176.0,65.0,50.5,22.5,64.0,62.5,490.5,20.25,4.5,2.6500000000000004,7.15,0.5505,0.504,4.85,12.6,8.899999999999999,10.8,2.7,2.25,12.6,22.9,113.25,96.35,2.85,2.0,4.9,456.0,0.0,13.835055643879173,0.4383265856950067,0.4868957319144119,0.3552241265629386,0.7281670205193598,4.968998410174881,1.8449920508744038,1.4256756756756757,0.6343402225755167
75,2012,2,55,Darius Johnson-Odom,Marquette,35.5,1114.5,203.0,461.5,129.0,264.0,74.0,197.5,123.5,168.0,20.0,95.5,115.5,90.5,31.5,5.5,77.5,80.0,603.5,19.55,5.4,-0.19999999999999998,5.2,0.5575,0.52,2.0999999999999996,9.85,5.949999999999999,17.15,1.6,0.55,12.5,27.25,111.2,102.6,2.95,1.25,4.3,536.0,0.0,17.053656597774246,0.439739796158001,0.48854435831180015,0.3745512820493859,0.735619351404442,3.2635135135135136,2.5568362480127185,0.8895071542130366,0.1534181240063593
76,2012,2,58,Robbie Hummel,Purdue,35.0,1128.0,194.0,465.0,122.0,277.0,72.0,188.0,113.0,137.0,55.0,196.0,251.0,66.0,23.0,42.0,32.0,73.0,573.0,25.7,6.0,2.1,8.1,0.54,0.495,5.5,24.3,14.0,12.6,1.3,4.2,5.7,26.3,120.1,101.6,4.2,1.4,5.6,533.0,0.0,16.37142857142857,0.4172043010752688,0.4404332129963899,0.3829787234022182,0.8248175182421547,7.171428571428572,1.8857142857142857,0.6571428571428571,1.2
77,2012,2,59,Marcus Denmon,Missouri,34.5,1123.5,199.5,416.5,109.0,203.5,90.5,213.0,107.0,129.0,34.0,113.5,147.5,67.5,57.5,2.5,36.5,45.0,596.5,25.5,8.9,0.5,9.350000000000001,0.6245,0.5885,3.7,12.25,8.0,11.4,3.0,0.25,7.05,22.9,130.6,100.85,4.7,1.5,6.2,527.0,0.0,17.28403361344538,0.47988505747126436,0.5351138565891473,0.4277474195486357,0.8267934520879687,4.264285714285714,1.954201680672269,1.6684873949579833,0.073109243697479
78,2012,2,60,Robert Sacre,Gonzaga,34.0,887.0,127.5,256.0,127.5,254.5,0.0,1.5,156.5,197.5,76.5,138.5,215.0,32.0,19.5,56.5,67.5,83.0,411.5,23.35,1.5499999999999998,4.65,6.2,0.5885,0.4995,10.9,18.4,14.75,7.199999999999999,1.25,7.0,16.15,24.0,116.0,94.19999999999999,2.7,1.75,4.45,402.5,0.0,12.089610389610389,0.4992747697008039,0.5023901021651513,0.0,0.7923268215106274,6.322943722943723,0.935064935064935,0.5675324675324676,1.654978354978355
79,2013,1,2,Victor Oladipo,Indiana,34.666666666666664,852.6666666666666,135.33333333333334,251.33333333333334,119.33333333333333,204.0,16.0,47.333333333333336,85.66666666666667,119.66666666666667,69.0,110.0,179.0,58.333333333333336,53.666666666666664,18.666666666666668,67.66666666666667,82.66666666666667,372.3333333333333,23.633333333333336,5.866666666666666,4.6000000000000005,10.466666666666667,0.601,0.5690000000000001,10.466666666666667,15.6,13.066666666666668,13.466666666666667,3.733333333333333,2.1999999999999997,17.966666666666665,22.633333333333336,115.43333333333332,95.3,2.6,1.633333333333333,4.2,372.6666666666667,1.0,10.61574074074074,0.5386187655840368,0.5864939886554158,0.3190673705304046,0.7026395173393514,5.109953703703703,1.6527777777777777,1.5300925925925926,0.5266203703703703
80,2013,1,3,Otto Porter,Georgetown,32.0,1038.5,146.5,294.0,119.0,216.5,27.5,77.5,90.5,120.5,60.5,168.0,228.5,67.5,47.0,27.5,42.5,62.5,411.0,24.3,5.75,5.6,11.3,0.584,0.5455000000000001,7.75,20.299999999999997,14.2,14.7,2.8499999999999996,3.05,11.0,20.75,121.55,87.69999999999999,3.4000000000000004,2.65,6.0,397.5,0.0,12.944281524926685,0.5026050420168067,0.5574215344376634,0.323991860891099,0.7397255080309544,7.151026392961876,2.127565982404692,1.479960899315738,0.8607038123167156
81,2013,1,4,Cody Zeller,Indiana,36.0,1043.5,199.5,337.0,199.5,336.0,0.0,1.0,179.5,237.5,94.0,168.5,262.5,46.0,43.0,43.5,70.5,88.5,578.5,30.55,7.2,4.7,11.9,0.6445000000000001,0.5934999999999999,11.8,19.4,15.75,9.5,2.5,4.35,13.45,25.4,128.3,92.9,4.949999999999999,2.15,7.05,549.0,0.0,16.069444444444443,0.5933961681360479,0.5950022632265622,0.0,0.7556931931899855,7.291666666666667,1.2777777777777777,1.1944444444444444,1.2083333333333335
82,2013,1,5,Alex Len,Maryland,30.0,735.0,112.5,209.0,112.0,204.5,0.5,4.5,66.0,99.5,72.5,136.0,208.5,25.0,6.0,62.5,46.5,77.5,291.5,20.75,0.7500000000000001,5.15,5.9,0.5674999999999999,0.544,11.0,21.35,16.15,6.9,0.5,9.0,17.65,19.5,108.85,97.15,1.75,1.3,3.05,282.5,0.0,8.924641148325358,0.5435710533228264,0.5517217912072955,0.0624999999921875,0.6366155157629034,6.625598086124402,0.7822966507177034,0.19617224880382775,2.0944976076555024
83,2013,1,6,Nerlens Noel,Kentucky,24.0,765.0,98.0,166.0,98.0,166.0,0.0,0.0,55.0,104.0,65.0,162.0,227.0,38.0,50.0,106.0,45.0,62.0,251.0,27.3,2.9,11.7,14.6,0.583,0.59,10.4,23.9,17.4,9.5,3.9,13.2,17.3,17.4,112.9,82.3,1.6,2.3,3.9,257.0,0.0,10.458333333333334,0.5903614457831325,0.5903614457831325,0.0,0.5288461538410688,9.458333333333334,1.5833333333333333,2.0833333333333335,4.416666666666667
84,2013,1,7,Ben McLemore,Kansas,37.0,1191.0,198.0,400.0,125.0,226.0,73.0,174.0,120.0,138.0,47.0,145.0,192.0,73.0,37.0,25.0,77.0,69.0,589.0,23.2,7.3,2.9,10.2,0.633,0.586,5.0,13.2,9.4,12.6,1.8,2.2,14.2,23.2,121.4,93.7,4.2,2.3,6.5,530.0,0.0,15.91891891891892,0.495,0.5530973451327433,0.41954022988264633,0.8695652173850033,5.1891891891891895,1.972972972972973,1.0,0.6756756756756757
85,2013,1,8,Kentavious Caldwell-Pope,Georgia,32.0,1057.0,169.0,407.0,94.5,187.5,74.5,219.5,94.0,125.0,41.0,155.0,196.0,48.0,61.5,14.0,50.0,69.5,506.5,23.95,6.85,2.35,9.2,0.5389999999999999,0.505,4.65,18.75,11.45,13.2,3.75,1.6,9.5,26.95,110.7,95.3,2.9,1.9,4.8,451.0,0.0,15.828125,0.4141957364341085,0.5046628407460545,0.33853582554363204,0.7265687778444267,6.125,1.5,1.921875,0.4375
86,2013,1,9,Trey Burke,Michigan,36.5,1302.5,218.0,484.5,151.5,303.5,66.5,181.0,113.0,145.5,21.5,99.5,121.0,208.0,46.5,16.5,90.0,63.0,615.5,24.049999999999997,7.15,1.7999999999999998,8.899999999999999,0.5534999999999999,0.516,2.15,10.149999999999999,6.1,33.0,2.25,1.35,14.3,27.35,115.4,101.45,4.8,1.55,6.449999999999999,653.5,0.0,16.732277526395173,0.4476314180929095,0.4976603901229,0.3656996797220411,0.772602409633165,3.3250377073906483,5.627450980392156,1.2507541478129713,0.44758672699849167
87,2013,1,11,Michael Carter-Williams,Syracuse,33.0,839.0,90.0,226.0,69.0,157.5,21.0,68.5,71.0,104.5,30.0,88.5,118.5,172.5,64.5,13.5,77.0,58.5,272.0,20.85,4.35,4.7,9.1,0.4995,0.4645,3.95,12.7,8.25,37.2,4.65,2.35,20.5,19.25,109.69999999999999,89.45,1.6500000000000001,2.05,3.65,336.0,0.0,7.271153846153846,0.41221774899352354,0.4431818181818182,0.34150326796181796,0.6293828891864093,3.2182692307692307,4.6759615384615385,1.7471153846153846,0.3846153846153846
88,2013,1,13,Kelly Olynyk,Gonzaga,33.5,658.0,144.5,235.5,134.0,207.0,10.5,28.5,87.0,119.0,60.5,123.5,184.0,40.5,17.0,20.5,59.5,64.5,386.5,28.3,5.8,3.3,9.1,0.6505000000000001,0.631,11.75,21.75,17.0,13.05,1.55,3.15,18.05,26.2,119.69999999999999,92.75,2.9000000000000004,1.4,4.35,355.5,0.0,11.807589285714286,0.6011491908064736,0.6340497737556561,0.37222222220899176,0.6970588235225865,5.571875,1.2308035714285714,0.5151785714285715,0.6339285714285714
89,2013,1,14,Shabazz Muhammad,UCLA,32.0,987.0,202.0,456.0,162.0,350.0,40.0,106.0,128.0,180.0,87.0,80.0,167.0,27.0,23.0,4.0,51.0,53.0,572.0,21.9,4.6,-1.9,2.7,0.528,0.487,9.9,9.3,9.6,5.8,1.3,0.4,8.6,29.8,110.1,105.4,2.9,0.8,3.7,520.0,0.0,17.875,0.44298245614035087,0.46285714285714286,0.3773584905624777,0.7111111111071605,5.21875,0.84375,0.71875,0.125
